Time:512Hz,Epoch,Electrode,Attention,Meditation,Delta,Theta,Low Alpha,High Alpha,Low Beta,High Beta,Low Gamma,Mid Gamma,Event Id,Event Date,Event Duration
32.58398438,521,7,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.5859375,521,67,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.58789063,521,75,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.58984375,521,25,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.59179688,521,34,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.59375,521,74,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.59570313,521,86,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.59765625,521,70,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.59960938,521,41,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.6015625,521,-6,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.60351563,521,-50,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.60546875,521,-71,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.60742188,521,-61,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.609375,521,7,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.61132813,521,48,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.61328125,521,82,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.61523438,521,69,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.6171875,521,48,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.61914063,521,102,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.62109375,521,165,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.62304688,521,150,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.625,522,109,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.62695313,522,115,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.62890625,522,150,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.63085938,522,170,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.6328125,522,133,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.63476563,522,76,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.63671875,522,66,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.63867188,522,84,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.640625,522,89,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.64257813,522,72,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.64453125,522,82,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.64648438,522,89,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
32.6484375,522,39,81,53,38395,26577,29833,9505,13806,17116,7117,21335,,,
